age,website_visits,time_spent_on_website,page_views_per_visit,status,current_occupation_Professional,current_occupation_Student,current_occupation_Unemployed,first_interaction_Mobile App,first_interaction_Website,profile_completed_High,profile_completed_Low,profile_completed_Medium,last_activity_Email Activity,last_activity_Phone Activity,last_activity_Website Activity,print_media_type1_No,print_media_type1_Yes,print_media_type2_No,print_media_type2_Yes,digital_media_No,digital_media_Yes,educational_channels_No,educational_channels_Yes,referral_No,referral_Yes
38,1,381,5.189,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
34,7,1612,3.858,1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
57,4,298,2.08,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
35,0,0,0.0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
43,7,1117,0.253,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
47,20,243,2.011,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
36,2,175,3.691,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
51,3,327,1.293,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
61,1,136,1.6,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
46,5,1462,3.957,1,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
41,2,2109,2.238,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
38,2,356,4.145,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
41,5,202,0.328,0,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,3,496,5.229,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
40,3,394,5.469,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
21,6,623,3.6,0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
58,11,612,7.616,1,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
54,1,2033,3.966,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,6,332,5.727,0,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
18,5,202,2.194,0,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
24,2,2275,3.141,0,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
47,6,229,3.718,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
56,3,84,3.86,1,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
45,5,601,3.514,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
59,1,713,0.099,1,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
60,2,1264,1.703,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
24,3,274,2.21,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
59,1,57,5.476,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
23,2,248,3.342,1,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
22,1,1466,2.077,0,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
18,2,175,5.513,0,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
59,4,184,2.073,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
52,7,2198,3.4,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
58,4,305,2.973,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
33,1,261,2.147,0,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False
58,1,2298,3.687,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
24,3,218,1.748,1,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
34,3,2281,7.962,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,4,69,1.072,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
24,3,680,7.332,0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
59,2,530,0.623,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
41,2,297,3.125,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
58,1,323,1.686,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
47,2,1258,2.642,1,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
21,4,718,2.123,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
29,2,541,0.141,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
50,2,412,3.42,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
59,2,708,8.413,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
32,2,623,4.465,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
20,1,2214,5.478,0,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,294,2.029,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
33,2,1922,8.087,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,8,249,5.787,0,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
59,6,300,3.48,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
42,2,42,1.1,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
37,2,2082,2.17,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
58,5,2220,2.125,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
56,2,177,2.014,0,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False
58,24,370,2.159,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
52,0,0,0.0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
60,3,262,2.786,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
21,4,73,8.196,0,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
57,1,1186,0.021,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
49,3,379,2.856,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
42,2,259,2.101,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
58,4,1604,2.079,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
36,2,1670,3.704,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
34,2,1844,3.026,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
44,2,332,1.654,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
42,3,626,4.102,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,4,293,2.203,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
42,8,86,1.903,0,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
27,2,167,3.594,0,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False
18,3,1,3.698,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,1,2033,0.312,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
57,3,622,3.398,1,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False
44,2,208,4.23,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
53,1,77,2.249,1,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
20,1,902,2.209,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
50,2,319,1.461,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
42,2,393,3.627,0,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False
54,2,378,2.912,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
42,1,630,2.172,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,4,69,3.634,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
22,3,51,5.162,0,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
59,1,265,2.638,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
44,3,2369,3.201,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
53,7,362,3.869,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
43,3,651,4.498,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,2,51,2.179,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
51,3,298,2.067,0,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False
51,7,283,2.168,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
35,3,2150,2.225,1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
35,1,1037,2.128,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
54,2,161,2.222,0,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
62,4,1899,5.18,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
55,5,17,2.802,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,141,4.964,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
61,1,458,3.796,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
54,7,2158,1.644,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
55,1,2142,0.033,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
54,4,318,2.094,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False
19,8,163,2.081,0,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False
54,2,559,2.907,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
42,2,301,2.24,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
22,3,103,4.911,0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
60,12,2243,3.334,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
46,6,306,2.094,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False
18,2,1303,2.154,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
49,1,698,3.873,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
44,9,1361,4.376,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False
42,7,461,0.341,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
54,3,207,2.215,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True
21,3,31,3.76,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
60,4,67,4.796,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
47,1,1515,2.048,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
33,5,420,2.252,1,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False
60,2,1637,1.543,1,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
24,2,2078,2.146,1,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
24,0,0,0.0,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
29,3,2188,3.335,1,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
48,0,0,0.0,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
57,3,307,2.242,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
43,6,373,4.198,0,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
42,14,125,3.399,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
44,1,138,0.292,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
52,3,317,2.13,0,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False
55,2,1624,3.851,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
32,6,1932,1.969,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,4,342,3.278,0,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False
54,4,996,2.222,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
48,2,82,1.979,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,5,908,2.042,1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True
56,1,193,2.12,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
59,8,57,4.25,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
26,2,2154,2.009,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
46,1,256,3.274,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
43,4,592,0.119,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,4,296,3.612,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False
57,2,2259,3.714,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
35,2,627,4.327,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
56,3,604,2.013,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
59,4,1877,3.671,1,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
58,4,944,5.55,1,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
19,1,1661,3.555,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
43,2,102,2.048,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
40,1,149,1.975,1,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False
21,2,288,2.308,0,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,2,97,4.757,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
40,1,358,3.639,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
24,6,157,0.19,0,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
60,4,81,1.945,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
46,2,64,0.316,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
53,2,999,0.209,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
18,7,209,2.11,0,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
57,3,1437,2.818,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
22,8,298,4.054,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
56,2,1994,2.252,0,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
30,4,64,4.303,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False
29,5,341,3.789,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
43,3,78,5.095,0,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
60,3,921,4.047,1,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
22,1,116,2.223,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
30,1,571,1.883,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
30,2,641,3.778,1,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
58,8,334,0.116,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
50,1,588,2.017,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
60,1,377,1.681,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
30,8,192,5.714,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
59,3,84,3.452,1,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
24,2,1474,3.542,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
33,4,245,5.609,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
31,7,2219,9.33,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
19,3,87,5.696,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
43,12,72,2.025,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
60,0,0,0.0,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,1,1186,1.224,0,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
56,2,148,2.256,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
56,1,1981,5.606,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
35,3,1943,2.205,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
39,3,349,3.509,0,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
60,5,2472,0.212,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,4,494,8.426,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
32,5,1679,8.612,1,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
24,2,45,3.666,0,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True
22,5,1658,1.214,0,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
56,0,0,0.0,0,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False
18,1,2060,3.299,1,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
56,2,314,3.791,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
63,1,192,2.716,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
21,3,75,2.195,0,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
52,4,896,3.76,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
35,6,1049,3.463,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
51,2,316,0.155,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
52,2,252,5.247,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
54,3,1,2.179,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
35,3,219,3.643,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
60,0,0,0.0,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
24,1,420,2.223,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
60,2,296,4.768,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
42,8,541,2.44,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
48,2,1787,2.2,1,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,5,73,3.323,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
32,2,1937,2.218,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
53,4,263,2.07,0,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,92,2.061,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
56,7,598,1.844,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,2092,4.254,1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
35,9,2238,5.575,1,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
59,3,390,3.585,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
55,1,1544,3.061,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True
45,3,564,3.913,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
37,1,2117,3.017,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
42,5,181,2.037,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
55,2,949,1.266,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
60,2,9,5.587,0,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
35,3,475,4.131,1,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False
54,2,358,1.423,0,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False
59,1,664,3.421,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
32,2,1838,3.034,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
55,6,2215,4.315,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
57,4,521,3.125,1,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
29,5,292,2.189,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
55,4,485,3.745,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
44,6,1462,5.369,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
60,4,1724,2.13,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
46,4,383,2.167,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
32,1,191,2.239,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,7,1695,5.339,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
33,3,157,2.855,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
37,2,317,2.783,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
32,1,294,2.18,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
41,2,309,6.525,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
38,2,1225,2.081,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,4,378,2.076,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
44,0,0,0.0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
60,2,371,0.972,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False
60,2,361,2.247,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,4,372,0.296,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,6,1254,5.174,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
49,2,369,7.597,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
38,5,1428,3.752,0,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False
38,0,0,0.0,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
44,10,1893,2.967,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
35,7,377,0.036,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
53,5,26,2.073,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
43,5,633,2.217,0,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
51,2,503,2.147,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,5,1953,2.181,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,308,4.999,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
58,1,267,4.226,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
48,2,72,3.342,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
57,1,244,3.116,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
